Kingdom	Group Name	Species Common Names	Taxonomy	Order	Family	Genus	Species	Synonym	Old Genus	Old Species	Syn
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Swainsona	sericea	Swainsona sericea	Swainsona	sericea	syn
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Swainsona	similis	Swainsona parviflora var. vestita	Swainsona	parviflora var. vestita	syn
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Swainsona	stipularis	Swainsona phacifolia	Swainsona	phacifolia	syn
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Swainsona	stipularis	Swainsona stipularis var. geniculata	Swainsona	stipularis var. geniculata	syn
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Swainsona	stipularis	Swainsona stipularis	Swainsona	stipularis	syn
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Swainsona	swainsonioides	Swainsona drummondii	Swainsona	drummondii	syn
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Swainsona	swainsonioides	Swainsona oncinotropis	Swainsona	oncinotropis	syn
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Swainsona	swainsonioides	Swainsona procumbens var. minor	Swainsona	procumbens var. minor	syn
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Swainsona	swainsonioides	Swainsona swainsonioides	Swainsona	swainsonioides	syn
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Swainsona	tenuis	Swainsona oroboides	Swainsona	oroboides	syn
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Swainsona	tephrotricha	Swainsona lessertifolia var. tephrotricha	Swainsona	lessertifolia var. tephrotricha	syn
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Swainsona	tephrotricha	Swainsona lessertiifolia var. tephrotricha	Swainsona	lessertiifolia var. tephrotricha	syn
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Swainsona	villosa	Swainsona villosa	Swainsona	villosa	syn
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Swainsona	viridis	Swainsona viridis	Swainsona	viridis	syn
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tadehagi	robustum	Desmodium triquetrum	Desmodium	triquetrum	syn
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Templetonia	aculeata	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Templetonia	battii	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Templetonia	biloba	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Templetonia	ceracea	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Templetonia	drummondii	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Templetonia	egena	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Templetonia	hookeri	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Templetonia	incrassata	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Templetonia	neglecta	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Templetonia	retusa	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Templetonia	rossii	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Templetonia	smithiana	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Templetonia	sp.	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Templetonia	stenophylla	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Templetonia	sulcata	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Templetonia	battii	Templetonia battii	Templetonia	battii	syn
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Templetonia	egena	Daviesia egena	Daviesia	egena	syn
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Templetonia	retusa	Templetonia glauca	Templetonia	glauca	syn
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Templetonia	retusa	Templetonia retusa var. angustifolia	Templetonia	retusa var. angustifolia	syn
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Templetonia	retusa	Templetonia retusa	Templetonia	retusa	syn
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Templetonia	stenophylla	Templetonia muelleri	Templetonia	muelleri	syn
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	sp.	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	andrewii	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	arenicola	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	arnhemica	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	astragaloides	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	astragaloides var. Belyando	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	astragaloides var. Belyando Crossing (E.J.Thompson 139) Qld Herbarium	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	astragaloides var. astragaloides	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	barbatala	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	baueri	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	benthamii	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	bidwillii	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	bifacialis	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	brachycarpa	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	brachyodon	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	brachyodon var. brachyodon	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	brachyodon var. cloncurriensis	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	brachyodon var. longifolia	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	brachyodon var. longipes	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	brachyodon var. retinervis	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	candida	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	carriemichelliae	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	clementii	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	conspicua	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	coriacea	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	crocea	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	debilis	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	delestangii	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	dietrichiae	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	elegans	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	ephippioides	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	eriocarpa	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	eriocarpa var. victoriensis	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	filipes	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	filipes subsp. filipes	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	filipes subsp. longifolia	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	filipes var. Mt Blackjack (A.R.Bean+ 7332) Qld Herbarium	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	filipes var. filipes	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	filipes var. latifolia	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	flagellaris	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	flammea	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	flammea var. monophylla	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	forrestiana	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	gaudium-solis	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	glomeruliflora	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	grandiflora	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	gyropoda	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	humifusa	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	inandensis	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	juncea	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	lamprolobioides	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	lasiochlaena	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	laxa	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	leptoclada	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	leveillei	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	macrocarpa	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	macrostachya	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	maculata	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	nana	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	nematophylla	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	noctiflora	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	oblongata	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	oligophylla	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	phaeosperma	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	phaeosperma var. Westmoreland	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	phaeosperma var. Westmoreland (S.Melville 967) Qld Herbarium	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	polyzyga	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	porrecta	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	procera	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	pumila	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	purpurea	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	purpurea var. brevidens	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	purpurea var. sericea	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	remotiflora	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	reticulata	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	rosea	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	rosea var. Fortescue	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	rosea var. Fortescue creeks (M.I.H.Brooker 2186) WA Herbarium	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	rosea var. Port	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	rosea var. Port Hedland (A.S.George 1114) WA Herbarium	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	rosea var. clementii	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	rosea var. rosea	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	rufula	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	savannicola	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	simplicifolia	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	singuliflora	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	sp. Adels Grove (A.de Lestang 359) Qld Herbarium	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	sp. B Kimberley Flora (C.A.Gardner 7300) WA Herbarium	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	sp. Balacanoona Creek (K.Alcock AQ457802) Qld Herbarium	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	sp. Barkly Downs (S.L.Everist 3384) Qld Herbarium	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	sp. Battle Camp (K.R.McDonald KRM 7106) Qld Herbarium	 			
Plants	Flowering Plants	"Legume, pea and bean family"	Plantae: Angiospermae: Eudicotyledons	Fabales	Fabaceae	Tephrosia	sp. Bungaroo Creek (M.E.Trudgen 11601) WA Herbarium	 			
